/home/sangdt/research/voice/hubert/vivos
train/waves/VIVOSSPK11/VIVOSSPK11_T033.wav	69000
train/waves/VIVOSSPK11/VIVOSSPK11_R176.wav	66000
train/waves/VIVOSSPK11/VIVOSSPK11_R136.wav	75500
train/waves/VIVOSSPK11/VIVOSSPK11_R121.wav	66000
train/waves/VIVOSSPK11/VIVOSSPK11_R107.wav	65500
train/waves/VIVOSSPK11/VIVOSSPK11_R122.wav	54000
train/waves/VIVOSSPK11/VIVOSSPK11_T041.wav	60000
train/waves/VIVOSSPK11/VIVOSSPK11_R185.wav	68000
train/waves/VIVOSSPK11/VIVOSSPK11_R113.wav	53500
train/waves/VIVOSSPK11/VIVOSSPK11_R024.wav	79000
train/waves/VIVOSSPK11/VIVOSSPK11_R025.wav	63000
train/waves/VIVOSSPK11/VIVOSSPK11_R108.wav	62000
train/waves/VIVOSSPK11/VIVOSSPK11_R166.wav	51000
train/waves/VIVOSSPK11/VIVOSSPK11_R186.wav	39000
train/waves/VIVOSSPK11/VIVOSSPK11_R041.wav	48000
train/waves/VIVOSSPK11/VIVOSSPK11_R082.wav	75000
train/waves/VIVOSSPK11/VIVOSSPK11_T002.wav	73000
train/waves/VIVOSSPK11/VIVOSSPK11_R161.wav	62000
train/waves/VIVOSSPK11/VIVOSSPK11_R037.wav	71000
train/waves/VIVOSSPK11/VIVOSSPK11_R054.wav	64000
train/waves/VIVOSSPK11/VIVOSSPK11_T043.wav	58000
train/waves/VIVOSSPK11/VIVOSSPK11_R196.wav	63000
train/waves/VIVOSSPK11/VIVOSSPK11_R079.wav	28500
train/waves/VIVOSSPK11/VIVOSSPK11_T008.wav	48000
train/waves/VIVOSSPK11/VIVOSSPK11_R061.wav	94000
train/waves/VIVOSSPK11/VIVOSSPK11_R109.wav	61000
train/waves/VIVOSSPK11/VIVOSSPK11_R022.wav	76000
train/waves/VIVOSSPK11/VIVOSSPK11_R077.wav	63000
train/waves/VIVOSSPK11/VIVOSSPK11_R095.wav	45500
train/waves/VIVOSSPK11/VIVOSSPK11_T029.wav	69000
train/waves/VIVOSSPK11/VIVOSSPK11_R008.wav	51000
train/waves/VIVOSSPK11/VIVOSSPK11_R048.wav	70000
train/waves/VIVOSSPK11/VIVOSSPK11_R119.wav	48000
train/waves/VIVOSSPK11/VIVOSSPK11_R178.wav	70000
train/waves/VIVOSSPK11/VIVOSSPK11_T045.wav	47000
train/waves/VIVOSSPK11/VIVOSSPK11_T017.wav	50000
train/waves/VIVOSSPK11/VIVOSSPK11_R191.wav	57000
train/waves/VIVOSSPK11/VIVOSSPK11_T035.wav	51500
train/waves/VIVOSSPK11/VIVOSSPK11_R003.wav	59000
train/waves/VIVOSSPK11/VIVOSSPK11_R063.wav	75000
train/waves/VIVOSSPK11/VIVOSSPK11_R132.wav	81500
train/waves/VIVOSSPK11/VIVOSSPK11_T038.wav	98500
train/waves/VIVOSSPK11/VIVOSSPK11_T036.wav	59000
train/waves/VIVOSSPK11/VIVOSSPK11_R042.wav	78000
train/waves/VIVOSSPK11/VIVOSSPK11_R162.wav	63000
train/waves/VIVOSSPK11/VIVOSSPK11_R160.wav	84500
train/waves/VIVOSSPK11/VIVOSSPK11_R127.wav	53000
train/waves/VIVOSSPK11/VIVOSSPK11_R038.wav	63000
train/waves/VIVOSSPK11/VIVOSSPK11_T044.wav	55000
train/waves/VIVOSSPK11/VIVOSSPK11_R111.wav	64500
train/waves/VIVOSSPK11/VIVOSSPK11_R149.wav	46500
train/waves/VIVOSSPK11/VIVOSSPK11_R020.wav	72000
train/waves/VIVOSSPK11/VIVOSSPK11_R126.wav	79000
train/waves/VIVOSSPK11/VIVOSSPK11_R065.wav	56500
train/waves/VIVOSSPK11/VIVOSSPK11_R036.wav	106000
train/waves/VIVOSSPK11/VIVOSSPK11_R139.wav	77500
train/waves/VIVOSSPK11/VIVOSSPK11_T013.wav	47000
train/waves/VIVOSSPK11/VIVOSSPK11_R012.wav	42000
train/waves/VIVOSSPK11/VIVOSSPK11_R116.wav	50000
train/waves/VIVOSSPK11/VIVOSSPK11_T047.wav	46000
train/waves/VIVOSSPK11/VIVOSSPK11_R057.wav	65500
train/waves/VIVOSSPK11/VIVOSSPK11_R006.wav	87000
train/waves/VIVOSSPK11/VIVOSSPK11_R030.wav	87000
train/waves/VIVOSSPK11/VIVOSSPK11_R169.wav	50000
train/waves/VIVOSSPK11/VIVOSSPK11_R157.wav	54500
train/waves/VIVOSSPK11/VIVOSSPK11_R072.wav	80000
train/waves/VIVOSSPK11/VIVOSSPK11_R146.wav	39500
train/waves/VIVOSSPK11/VIVOSSPK11_R089.wav	81000
train/waves/VIVOSSPK11/VIVOSSPK11_R068.wav	58000
train/waves/VIVOSSPK11/VIVOSSPK11_R198.wav	55500
train/waves/VIVOSSPK11/VIVOSSPK11_R044.wav	54000
train/waves/VIVOSSPK11/VIVOSSPK11_R007.wav	34000
train/waves/VIVOSSPK11/VIVOSSPK11_R171.wav	47500
train/waves/VIVOSSPK11/VIVOSSPK11_R035.wav	65500
train/waves/VIVOSSPK11/VIVOSSPK11_T026.wav	65000
train/waves/VIVOSSPK11/VIVOSSPK11_T034.wav	62500
train/waves/VIVOSSPK11/VIVOSSPK11_T001.wav	61500
train/waves/VIVOSSPK11/VIVOSSPK11_T010.wav	57000
train/waves/VIVOSSPK11/VIVOSSPK11_R173.wav	37000
train/waves/VIVOSSPK11/VIVOSSPK11_R074.wav	62000
train/waves/VIVOSSPK11/VIVOSSPK11_R142.wav	66500
train/waves/VIVOSSPK11/VIVOSSPK11_R029.wav	73000
train/waves/VIVOSSPK11/VIVOSSPK11_T003.wav	62500
train/waves/VIVOSSPK11/VIVOSSPK11_T019.wav	64000
train/waves/VIVOSSPK11/VIVOSSPK11_R013.wav	91500
train/waves/VIVOSSPK11/VIVOSSPK11_R052.wav	82000
train/waves/VIVOSSPK11/VIVOSSPK11_R151.wav	44000
train/waves/VIVOSSPK11/VIVOSSPK11_R086.wav	55500
train/waves/VIVOSSPK11/VIVOSSPK11_R059.wav	77000
train/waves/VIVOSSPK11/VIVOSSPK11_R062.wav	73500
train/waves/VIVOSSPK11/VIVOSSPK11_R148.wav	72500
train/waves/VIVOSSPK11/VIVOSSPK11_R197.wav	70500
train/waves/VIVOSSPK11/VIVOSSPK11_R133.wav	71000
train/waves/VIVOSSPK11/VIVOSSPK11_R144.wav	80000
train/waves/VIVOSSPK11/VIVOSSPK11_R053.wav	96000
train/waves/VIVOSSPK11/VIVOSSPK11_R088.wav	46000
train/waves/VIVOSSPK11/VIVOSSPK11_R078.wav	48500
train/waves/VIVOSSPK11/VIVOSSPK11_R099.wav	90500
train/waves/VIVOSSPK11/VIVOSSPK11_R043.wav	71000
train/waves/VIVOSSPK11/VIVOSSPK11_R064.wav	85000
train/waves/VIVOSSPK11/VIVOSSPK11_R129.wav	59500
train/waves/VIVOSSPK11/VIVOSSPK11_T021.wav	44000
train/waves/VIVOSSPK11/VIVOSSPK11_R046.wav	50000
train/waves/VIVOSSPK11/VIVOSSPK11_R164.wav	38000
train/waves/VIVOSSPK11/VIVOSSPK11_R049.wav	63000
train/waves/VIVOSSPK11/VIVOSSPK11_R167.wav	40500
train/waves/VIVOSSPK11/VIVOSSPK11_R015.wav	67000
train/waves/VIVOSSPK11/VIVOSSPK11_R147.wav	82500
train/waves/VIVOSSPK11/VIVOSSPK11_R021.wav	75500
train/waves/VIVOSSPK11/VIVOSSPK11_R190.wav	71000
train/waves/VIVOSSPK11/VIVOSSPK11_R069.wav	54500
train/waves/VIVOSSPK11/VIVOSSPK11_R192.wav	59000
train/waves/VIVOSSPK11/VIVOSSPK11_T048.wav	52000
train/waves/VIVOSSPK11/VIVOSSPK11_R154.wav	79500
train/waves/VIVOSSPK11/VIVOSSPK11_R150.wav	43500
train/waves/VIVOSSPK11/VIVOSSPK11_R155.wav	41000
train/waves/VIVOSSPK11/VIVOSSPK11_T014.wav	43000
train/waves/VIVOSSPK11/VIVOSSPK11_R080.wav	73500
train/waves/VIVOSSPK11/VIVOSSPK11_R177.wav	60000
train/waves/VIVOSSPK11/VIVOSSPK11_T046.wav	56500
train/waves/VIVOSSPK11/VIVOSSPK11_R101.wav	50500
train/waves/VIVOSSPK11/VIVOSSPK11_R060.wav	72500
train/waves/VIVOSSPK11/VIVOSSPK11_R180.wav	58000
train/waves/VIVOSSPK11/VIVOSSPK11_R158.wav	49000
train/waves/VIVOSSPK11/VIVOSSPK11_R027.wav	76000
train/waves/VIVOSSPK11/VIVOSSPK11_R056.wav	79000
train/waves/VIVOSSPK11/VIVOSSPK11_T042.wav	72000
train/waves/VIVOSSPK11/VIVOSSPK11_R172.wav	56000
train/waves/VIVOSSPK11/VIVOSSPK11_T049.wav	57500
train/waves/VIVOSSPK11/VIVOSSPK11_T027.wav	52000
train/waves/VIVOSSPK11/VIVOSSPK11_R032.wav	72000
train/waves/VIVOSSPK11/VIVOSSPK11_R084.wav	94000
train/waves/VIVOSSPK11/VIVOSSPK11_R187.wav	51500
train/waves/VIVOSSPK11/VIVOSSPK11_R194.wav	40000
train/waves/VIVOSSPK11/VIVOSSPK11_R092.wav	51000
train/waves/VIVOSSPK11/VIVOSSPK11_R182.wav	53500
train/waves/VIVOSSPK11/VIVOSSPK11_T030.wav	51000
train/waves/VIVOSSPK11/VIVOSSPK11_R071.wav	45000
train/waves/VIVOSSPK11/VIVOSSPK11_R083.wav	93000
train/waves/VIVOSSPK11/VIVOSSPK11_R026.wav	91000
train/waves/VIVOSSPK11/VIVOSSPK11_T016.wav	78500
train/waves/VIVOSSPK11/VIVOSSPK11_R028.wav	69500
train/waves/VIVOSSPK11/VIVOSSPK11_R058.wav	102000
train/waves/VIVOSSPK11/VIVOSSPK11_R120.wav	66500
train/waves/VIVOSSPK11/VIVOSSPK11_R100.wav	38000
train/waves/VIVOSSPK11/VIVOSSPK11_R125.wav	86500
train/waves/VIVOSSPK11/VIVOSSPK11_R031.wav	79500
train/waves/VIVOSSPK11/VIVOSSPK11_R010.wav	80000
train/waves/VIVOSSPK11/VIVOSSPK11_R034.wav	84500
train/waves/VIVOSSPK11/VIVOSSPK11_R135.wav	59000
train/waves/VIVOSSPK11/VIVOSSPK11_R117.wav	75000
train/waves/VIVOSSPK11/VIVOSSPK11_R115.wav	55000
train/waves/VIVOSSPK11/VIVOSSPK11_R014.wav	90000
train/waves/VIVOSSPK11/VIVOSSPK11_R091.wav	82000
train/waves/VIVOSSPK11/VIVOSSPK11_R033.wav	72500
train/waves/VIVOSSPK11/VIVOSSPK11_T032.wav	61500
train/waves/VIVOSSPK11/VIVOSSPK11_R098.wav	51000
train/waves/VIVOSSPK11/VIVOSSPK11_R199.wav	74000
train/waves/VIVOSSPK11/VIVOSSPK11_R067.wav	60000
train/waves/VIVOSSPK11/VIVOSSPK11_R075.wav	62500
train/waves/VIVOSSPK11/VIVOSSPK11_R001.wav	71000
train/waves/VIVOSSPK11/VIVOSSPK11_T023.wav	66500
train/waves/VIVOSSPK11/VIVOSSPK11_T018.wav	50000
train/waves/VIVOSSPK11/VIVOSSPK11_R181.wav	55000
train/waves/VIVOSSPK11/VIVOSSPK11_R005.wav	55500
train/waves/VIVOSSPK11/VIVOSSPK11_R163.wav	48000
train/waves/VIVOSSPK11/VIVOSSPK11_R189.wav	81500
train/waves/VIVOSSPK11/VIVOSSPK11_R131.wav	53000
train/waves/VIVOSSPK11/VIVOSSPK11_R141.wav	46000
train/waves/VIVOSSPK11/VIVOSSPK11_R085.wav	39000
train/waves/VIVOSSPK11/VIVOSSPK11_R152.wav	63000
train/waves/VIVOSSPK11/VIVOSSPK11_R096.wav	51000
train/waves/VIVOSSPK02/VIVOSSPK02_T033.wav	47000
train/waves/VIVOSSPK02/VIVOSSPK02_R107.wav	56000
train/waves/VIVOSSPK02/VIVOSSPK02_R114.wav	51000
train/waves/VIVOSSPK02/VIVOSSPK02_R089.wav	51000
train/waves/VIVOSSPK02/VIVOSSPK02_T016.wav	38000
train/waves/VIVOSSPK02/VIVOSSPK02_R091.wav	42000
train/waves/VIVOSSPK02/VIVOSSPK02_R097.wav	57500
train/waves/VIVOSSPK02/VIVOSSPK02_R020.wav	49000
train/waves/VIVOSSPK02/VIVOSSPK02_T050.wav	39000
train/waves/VIVOSSPK02/VIVOSSPK02_R041.wav	65500
train/waves/VIVOSSPK02/VIVOSSPK02_R080.wav	45000
train/waves/VIVOSSPK02/VIVOSSPK02_R178.wav	73500
train/waves/VIVOSSPK02/VIVOSSPK02_R172.wav	74000
train/waves/VIVOSSPK02/VIVOSSPK02_T021.wav	39500
train/waves/VIVOSSPK02/VIVOSSPK02_T031.wav	50500
train/waves/VIVOSSPK02/VIVOSSPK02_R187.wav	40000
train/waves/VIVOSSPK02/VIVOSSPK02_R122.wav	51000
train/waves/VIVOSSPK02/VIVOSSPK02_R034.wav	75500
train/waves/VIVOSSPK02/VIVOSSPK02_T012.wav	39000
train/waves/VIVOSSPK02/VIVOSSPK02_R093.wav	59000
train/waves/VIVOSSPK02/VIVOSSPK02_R193.wav	36000
train/waves/VIVOSSPK02/VIVOSSPK02_R185.wav	42500
train/waves/VIVOSSPK02/VIVOSSPK02_T006.wav	48000
train/waves/VIVOSSPK02/VIVOSSPK02_T003.wav	59000
train/waves/VIVOSSPK02/VIVOSSPK02_R118.wav	47000
train/waves/VIVOSSPK02/VIVOSSPK02_R182.wav	47000
train/waves/VIVOSSPK02/VIVOSSPK02_R159.wav	83000
train/waves/VIVOSSPK02/VIVOSSPK02_R025.wav	55500
train/waves/VIVOSSPK02/VIVOSSPK02_R179.wav	77000
train/waves/VIVOSSPK02/VIVOSSPK02_R184.wav	42000
train/waves/VIVOSSPK02/VIVOSSPK02_R121.wav	57000
train/waves/VIVOSSPK02/VIVOSSPK02_R056.wav	81500
train/waves/VIVOSSPK02/VIVOSSPK02_R081.wav	58500
train/waves/VIVOSSPK02/VIVOSSPK02_R158.wav	54000
train/waves/VIVOSSPK02/VIVOSSPK02_R168.wav	47000
train/waves/VIVOSSPK02/VIVOSSPK02_T044.wav	50000
train/waves/VIVOSSPK02/VIVOSSPK02_R136.wav	76000
train/waves/VIVOSSPK02/VIVOSSPK02_R129.wav	54000
train/waves/VIVOSSPK02/VIVOSSPK02_R174.wav	50000
train/waves/VIVOSSPK02/VIVOSSPK02_R164.wav	50000
train/waves/VIVOSSPK02/VIVOSSPK02_T045.wav	58000
train/waves/VIVOSSPK02/VIVOSSPK02_R176.wav	63000
train/waves/VIVOSSPK02/VIVOSSPK02_R015.wav	66500
train/waves/VIVOSSPK02/VIVOSSPK02_R058.wav	63000
train/waves/VIVOSSPK02/VIVOSSPK02_R137.wav	33000
train/waves/VIVOSSPK02/VIVOSSPK02_R002.wav	47000
train/waves/VIVOSSPK02/VIVOSSPK02_R190.wav	70000
train/waves/VIVOSSPK02/VIVOSSPK02_R031.wav	61000
train/waves/VIVOSSPK02/VIVOSSPK02_R078.wav	81500
train/waves/VIVOSSPK02/VIVOSSPK02_R045.wav	67000
train/waves/VIVOSSPK02/VIVOSSPK02_R120.wav	55500
train/waves/VIVOSSPK02/VIVOSSPK02_R140.wav	54000
train/waves/VIVOSSPK02/VIVOSSPK02_T034.wav	54000
train/waves/VIVOSSPK02/VIVOSSPK02_R123.wav	43000
train/waves/VIVOSSPK02/VIVOSSPK02_R053.wav	79000
train/waves/VIVOSSPK02/VIVOSSPK02_R014.wav	67000
train/waves/VIVOSSPK02/VIVOSSPK02_R054.wav	55000
train/waves/VIVOSSPK02/VIVOSSPK02_R197.wav	52500
train/waves/VIVOSSPK02/VIVOSSPK02_R150.wav	46500
train/waves/VIVOSSPK02/VIVOSSPK02_R112.wav	38000
train/waves/VIVOSSPK02/VIVOSSPK02_R195.wav	51000
train/waves/VIVOSSPK02/VIVOSSPK02_R194.wav	61000
train/waves/VIVOSSPK02/VIVOSSPK02_R036.wav	72500
train/waves/VIVOSSPK02/VIVOSSPK02_T011.wav	37000
train/waves/VIVOSSPK02/VIVOSSPK02_T002.wav	30000
train/waves/VIVOSSPK02/VIVOSSPK02_R171.wav	91000
train/waves/VIVOSSPK02/VIVOSSPK02_R040.wav	48000
train/waves/VIVOSSPK02/VIVOSSPK02_R039.wav	63000
train/waves/VIVOSSPK02/VIVOSSPK02_T047.wav	33000
train/waves/VIVOSSPK02/VIVOSSPK02_R186.wav	31500
train/waves/VIVOSSPK02/VIVOSSPK02_R177.wav	23000
train/waves/VIVOSSPK02/VIVOSSPK02_R048.wav	43500
train/waves/VIVOSSPK02/VIVOSSPK02_R133.wav	44000
train/waves/VIVOSSPK02/VIVOSSPK02_T026.wav	44000
train/waves/VIVOSSPK02/VIVOSSPK02_R173.wav	42500
train/waves/VIVOSSPK02/VIVOSSPK02_T010.wav	52000
train/waves/VIVOSSPK02/VIVOSSPK02_T037.wav	55000
train/waves/VIVOSSPK02/VIVOSSPK02_R064.wav	71000
train/waves/VIVOSSPK02/VIVOSSPK02_R077.wav	71500
train/waves/VIVOSSPK02/VIVOSSPK02_R145.wav	60000
train/waves/VIVOSSPK02/VIVOSSPK02_R103.wav	48500
train/waves/VIVOSSPK02/VIVOSSPK02_R083.wav	63000
train/waves/VIVOSSPK02/VIVOSSPK02_R099.wav	58000
train/waves/VIVOSSPK02/VIVOSSPK02_R127.wav	64500
train/waves/VIVOSSPK02/VIVOSSPK02_R062.wav	23000
train/waves/VIVOSSPK02/VIVOSSPK02_R063.wav	73500
train/waves/VIVOSSPK02/VIVOSSPK02_R086.wav	75500
train/waves/VIVOSSPK02/VIVOSSPK02_R191.wav	51500
train/waves/VIVOSSPK02/VIVOSSPK02_R131.wav	74000
train/waves/VIVOSSPK02/VIVOSSPK02_R021.wav	74000
train/waves/VIVOSSPK02/VIVOSSPK02_R055.wav	67000
train/waves/VIVOSSPK02/VIVOSSPK02_R115.wav	48000
train/waves/VIVOSSPK02/VIVOSSPK02_T007.wav	42000
train/waves/VIVOSSPK02/VIVOSSPK02_R119.wav	65500
train/waves/VIVOSSPK02/VIVOSSPK02_R065.wav	69000
train/waves/VIVOSSPK02/VIVOSSPK02_R170.wav	48000
train/waves/VIVOSSPK02/VIVOSSPK02_R147.wav	63000
train/waves/VIVOSSPK02/VIVOSSPK02_R113.wav	64500
train/waves/VIVOSSPK02/VIVOSSPK02_R156.wav	31000
train/waves/VIVOSSPK02/VIVOSSPK02_T004.wav	48500
train/waves/VIVOSSPK02/VIVOSSPK02_R124.wav	63000
train/waves/VIVOSSPK02/VIVOSSPK02_T009.wav	45000
train/waves/VIVOSSPK02/VIVOSSPK02_T040.wav	76000
train/waves/VIVOSSPK02/VIVOSSPK02_R192.wav	29000
train/waves/VIVOSSPK02/VIVOSSPK02_R160.wav	56000
train/waves/VIVOSSPK02/VIVOSSPK02_R011.wav	78500
train/waves/VIVOSSPK02/VIVOSSPK02_R029.wav	61000
train/waves/VIVOSSPK02/VIVOSSPK02_T027.wav	44500
train/waves/VIVOSSPK02/VIVOSSPK02_R018.wav	75000
train/waves/VIVOSSPK02/VIVOSSPK02_R111.wav	32000
train/waves/VIVOSSPK02/VIVOSSPK02_R152.wav	59000
train/waves/VIVOSSPK02/VIVOSSPK02_R061.wav	60000
train/waves/VIVOSSPK02/VIVOSSPK02_R052.wav	66000
train/waves/VIVOSSPK02/VIVOSSPK02_R200.wav	50000
train/waves/VIVOSSPK02/VIVOSSPK02_R067.wav	65000
train/waves/VIVOSSPK02/VIVOSSPK02_R102.wav	59000
train/waves/VIVOSSPK02/VIVOSSPK02_R117.wav	79000
train/waves/VIVOSSPK02/VIVOSSPK02_R068.wav	29000
train/waves/VIVOSSPK02/VIVOSSPK02_T001.wav	48000
train/waves/VIVOSSPK02/VIVOSSPK02_R104.wav	75000
train/waves/VIVOSSPK02/VIVOSSPK02_R146.wav	44000
train/waves/VIVOSSPK02/VIVOSSPK02_R007.wav	49000
train/waves/VIVOSSPK02/VIVOSSPK02_R026.wav	59000
train/waves/VIVOSSPK02/VIVOSSPK02_R161.wav	58000
train/waves/VIVOSSPK02/VIVOSSPK02_R044.wav	67000
train/waves/VIVOSSPK02/VIVOSSPK02_T020.wav	40000
train/waves/VIVOSSPK02/VIVOSSPK02_R157.wav	53500
train/waves/VIVOSSPK02/VIVOSSPK02_R033.wav	50500
train/waves/VIVOSSPK02/VIVOSSPK02_R069.wav	61000
train/waves/VIVOSSPK02/VIVOSSPK02_R167.wav	33500
train/waves/VIVOSSPK02/VIVOSSPK02_R132.wav	53500
train/waves/VIVOSSPK02/VIVOSSPK02_R008.wav	67500
train/waves/VIVOSSPK02/VIVOSSPK02_R134.wav	64500
train/waves/VIVOSSPK02/VIVOSSPK02_R032.wav	83000
train/waves/VIVOSSPK02/VIVOSSPK02_R100.wav	45000
train/waves/VIVOSSPK02/VIVOSSPK02_R183.wav	64000
train/waves/VIVOSSPK02/VIVOSSPK02_R139.wav	74500
train/waves/VIVOSSPK02/VIVOSSPK02_R059.wav	52500
train/waves/VIVOSSPK02/VIVOSSPK02_R075.wav	76500
train/waves/VIVOSSPK02/VIVOSSPK02_R108.wav	68000
train/waves/VIVOSSPK02/VIVOSSPK02_R143.wav	27000
train/waves/VIVOSSPK02/VIVOSSPK02_R148.wav	64500
train/waves/VIVOSSPK02/VIVOSSPK02_R155.wav	44500
train/waves/VIVOSSPK02/VIVOSSPK02_T036.wav	56000
train/waves/VIVOSSPK02/VIVOSSPK02_R073.wav	49000
train/waves/VIVOSSPK02/VIVOSSPK02_T048.wav	36500
train/waves/VIVOSSPK02/VIVOSSPK02_R004.wav	66500
train/waves/VIVOSSPK02/VIVOSSPK02_R109.wav	22000
train/waves/VIVOSSPK02/VIVOSSPK02_R189.wav	74500
train/waves/VIVOSSPK02/VIVOSSPK02_T015.wav	24000
train/waves/VIVOSSPK02/VIVOSSPK02_T038.wav	56000
train/waves/VIVOSSPK02/VIVOSSPK02_R154.wav	62000
train/waves/VIVOSSPK02/VIVOSSPK02_R138.wav	69000
train/waves/VIVOSSPK02/VIVOSSPK02_R024.wav	43000
train/waves/VIVOSSPK02/VIVOSSPK02_R181.wav	67000
train/waves/VIVOSSPK02/VIVOSSPK02_R095.wav	62000
train/waves/VIVOSSPK02/VIVOSSPK02_R066.wav	65000
train/waves/VIVOSSPK02/VIVOSSPK02_R013.wav	58500
train/waves/VIVOSSPK02/VIVOSSPK02_R126.wav	61000
train/waves/VIVOSSPK02/VIVOSSPK02_R110.wav	53000
